dt_in,dt_out,price_in,price_out,size,side,pnl,pnl_comm,barlen,tradeid,atr_entry,atr_pct,mae_abs,mae_pct,mfe_abs,mfe_pct,ret_pct,symbol,period_label,fast,mid1,mid2,mid3
2025-01-13 12:12:00,2025-01-14 11:07:00,1240.3,1235.0,403.6234684494823,BUY,-2139.2043827822376,-2339.0222170728384,310,160,0.7641229599040854,0.0006160791420656981,8.299999999999955,1.6579633978254847e-05,13.049999999999955,2.6067978724846532e-05,-0.004672305087478799,RELIANCE,All,220,440,800,1600
2025-01-14 11:41:00,2025-01-14 14:07:00,1231.65,1233.9,-404.65401438044387,SELL,-910.4715323559988,-1110.0104733871394,146,161,0.7553737031272205,0.0006133022393758133,3.1499999999998636,6.320324687619702e-06,4.400000000000091,8.828390039850306e-06,-0.0022271830471318962,RELIANCE,All,220,440,800,1600
2025-01-14 14:08:00,2025-01-16 15:24:00,1234.4,1266.5,402.8982557209623,BUY,12933.034008642853,12731.512359096343,826,162,0.5839628395128469,0.0004730742381017878,4.900000000000091,9.852462255805573e-06,33.25,6.685599387867943e-05,0.02559933570965644,RELIANCE,All,220,440,800,1600
2025-01-17 09:20:00,2025-01-17 15:24:00,1300.5,1301.75,391.7205256463648,BUY,489.65065705795604,285.7797094853055,364,163,5.048905123218296,0.0038822799870959603,15.5,3.042601065564465e-05,6.4500000000000455,1.2661146369607056e-05,0.0005609765474817378,RELIANCE,All,220,440,800,1600
2025-01-17 15:25:00,2025-01-20 09:59:00,1301.95,1313.45,-391.49278722463106,SELL,-4502.167053083257,-4706.949100224717,49,164,0.6706845578571083,0.0005151384906156982,11.599999999999909,2.2758305249268395e-05,2.900000000000091,5.689576312317322e-06,-0.0092346710703176,RELIANCE,All,220,440,800,1600
2025-01-20 11:15:00,2025-01-22 14:02:00,1308.9,1273.3,-385.99773296806086,SELL,13741.51929366302,13542.174624448993,917,165,0.9396602070045261,0.000717900685311732,4.099999999999909,8.115076813727348e-06,40.200000000000045,7.956733851508464e-05,0.026803850561540325,RELIANCE,All,220,440,800,1600
2025-01-22 14:20:00,2025-01-23 13:10:00,1275.8,1265.2,406.09617383220063,BUY,-4304.61944262129,-4510.997518162814,305,166,0.9025143920102003,0.000707410559656843,11.75,2.2679128990807718e-05,4.0,7.720554550062203e-06,-0.008706850603542805,RELIANCE,All,220,440,800,1600
2025-01-23 13:11:00,2025-01-23 15:19:00,1265.25,1263.15,-406.09527835041837,SELL,852.8000845358416,647.445824179602,128,167,0.7044661348321319,0.000556780189553157,0.650000000000091,1.2650540189159908e-06,3.650000000000091,7.103764875450516e-06,0.0012600829875517954,RELIANCE,All,220,440,800,1600
2025-01-24 09:20:00,2025-01-24 10:35:00,1271.7,1256.9,404.5192454712884,BUY,-5986.88483297505,-6191.45830579479,75,168,1.4706357199058506,0.0011564329007673591,16.600000000000136,3.226890498287192e-05,1.099999999999909,2.138300932599752e-06,-0.012035637335849614,RELIANCE,All,220,440,800,1600
2025-01-24 10:36:00,2025-01-27 12:52:00,1258.65,1231.6,-404.04023284895123,SELL,10929.288298564205,10728.056060593784,511,169,1.1807538937164404,0.0009381113841945261,1.7999999999999545,3.539508113914944e-06,38.65000000000009,7.600110477934242e-05,0.02109557859611503,RELIANCE,All,220,440,800,1600
2025-01-27 12:56:00,2025-01-28 10:19:00,1229.8,1219.6,421.80589716449555,BUY,-4302.420151077874,-4509.054423980817,218,170,0.992805474315389,0.0008072901889050163,11.299999999999955,2.1783682955690456e-05,8.200000000000045,1.580762833952774e-05,-0.008692372743535572,RELIANCE,All,220,440,800,1600
2025-01-28 11:11:00,2025-01-29 14:39:00,1229.9,1235.5,418.28871504196667,BUY,2342.416804234975,2136.1670046220825,583,171,1.1496010679935809,0.0009347110073937563,1.8500000000001364,3.596050474736417e-06,14.849999999999909,2.8865594351260285e-05,0.0041523050654524015,RELIANCE,All,220,440,800,1600
2025-01-29 14:40:00,2025-01-30 10:25:00,1235.0,1245.4,-418.204574319438,SELL,-4349.327572922193,-4556.79049815058,120,172,1.056688630688202,0.0008556183244438883,10.900000000000091,2.1104290754200718e-05,2.599999999999909,5.034051005588944e-06,-0.008822736842105336,RELIANCE,All,220,440,800,1600
2025-01-30 10:26:00,2025-01-30 14:36:00,1244.35,1247.45,411.5833152338675,BUY,1275.9082772250454,1070.7916162450952,250,173,1.03229155618587,0.0008295829599275688,2.349999999999909,4.588466329050482e-06,12.650000000000091,2.469961662233671e-05,0.002090762245349087,RELIANCE,All,220,440,800,1600
2025-01-30 14:47:00,2025-01-30 15:23:00,1251.8,1253.7,-409.9464374074899,SELL,-778.8982310742681,-984.3223908591613,36,174,1.1067266199251586,0.0008841081801606956,3.1000000000001364,6.04087195096642e-06,3.7999999999999545,7.404939810861649e-06,-0.0019181179102093712,RELIANCE,All,220,440,800,1600
2025-01-31 10:15:00,2025-01-31 14:22:00,1253.65,1258.75,408.59557617786425,BUY,2083.8374385070706,1878.5263333892174,247,175,1.174915822581426,0.0009371960456119538,0.8000000000001819,1.5617805923836434e-06,12.699999999999818,2.479326690408435e-05,0.0036673074622102734,RELIANCE,All,220,440,800,1600
2025-01-31 14:23:00,2025-02-01 09:46:00,1259.7,1267.5,-408.04988814169974,SELL,-3182.7891275052393,-3389.03386296758,98,176,0.9254418548215638,0.0007346525798377104,10.849999999999909,2.1108109851863925e-05,2.2000000000000455,4.279985407751335e-06,-0.006593188854489127,RELIANCE,All,220,440,800,1600
2025-02-01 09:48:00,2025-02-01 10:36:00,1268.95,1265.95,402.5382102701288,BUY,-1207.6146308103864,-1411.6934526531363,48,177,1.238759504838275,0.0009762082862510539,6.7999999999999545,1.3312428593815876e-05,0.5,9.788550436629385e-07,-0.0027636865124709407,RELIANCE,All,220,440,800,1600
2025-02-01 11:11:00,2025-02-01 15:25:00,1263.45,1265.35,-403.2290578513273,SELL,-766.1352099174669,-970.0723382163542,254,178,1.4753107398304282,0.0011676843087027014,4.75,9.323602052375724e-06,22.450000000000045,4.4066287594912716e-05,-0.0019041196723256666,RELIANCE,All,220,440,800,1600
2025-02-01 15:26:00,2025-02-03 09:25:00,1265.15,1248.5,401.958806798367,BUY,-6692.614133192847,-6894.690884134589,14,179,0.6345103883094362,0.000501529769837123,19.100000000000136,3.755863489729549e-05,0.09999999999990905,1.9664206752492707e-07,-0.01355786270402726,RELIANCE,All,220,440,800,1600
2025-02-03 09:55:00,2025-02-04 09:36:00,1238.65,1252.65,-405.27043804224445,SELL,-5673.786132591422,-5875.71618105035,356,180,1.4812951554469864,0.0011958948495918833,17.34999999999991,3.4562563481467614e-05,0.4500000000000455,8.964353640727424e-07,-0.01170488838654987,RELIANCE,All,220,440,800,1600
2025-02-04 09:37:00,2025-02-05 12:14:00,1252.9,1281.2,396.2058406169912,BUY,11212.625289460833,11011.82024531933,532,181,1.1900418536406228,0.0009498298775964743,0.0,0.0,37.59999999999991,7.574440568850193e-05,0.02218307925612575,RELIANCE,All,220,440,800,1600
2025-02-05 12:15:00,2025-02-10 14:44:00,1281.9,1250.45,-395.40332860759935,SELL,12435.434684709018,12235.174760869128,1274,182,0.4521808507893804,0.0003527426872528125,6.099999999999909,1.2034702709800819e-05,36.350000000000136,7.171499073791277e-05,0.02413880177860991,RELIANCE,All,220,440,800,1600
2025-02-10 14:45:00,2025-02-11 13:25:00,1250.1,1236.0,414.75957360603735,BUY,-5848.109987845089,-6054.336743033483,295,183,0.7347616567396952,0.0005877623044074036,16.09999999999991,3.1051651371062805e-05,14.450000000000045,2.786933927402866e-05,-0.011676841852651715,RELIANCE,All,220,440,800,1600
2025-02-11 13:26:00,2025-02-12 12:50:00,1236.1,1214.6,-414.80407981476054,SELL,8918.287716017352,8714.975644336946,339,184,1.4595638524655743,0.0011807813708159328,2.4500000000000455,4.77825649373494e-06,42.75,8.337570004374077e-05,0.016996893455222074,RELIANCE,All,220,440,800,1600
2025-02-12 13:36:00,2025-02-14 11:14:00,1217.0,1210.5,428.11713222772846,BUY,-2782.761359480235,-2990.612227176797,608,185,1.0976037972870913,0.0009018930133829838,10.599999999999909,2.0344765079101666e-05,11.0,2.111249206321889e-05,-0.005739934264585045,RELIANCE,All,220,440,800,1600
2025-02-14 11:15:00,2025-02-14 14:52:00,1210.35,1215.15,-428.12200463116255,SELL,-2054.985622229658,-2262.6676066762348,217,186,1.1967461462631064,0.0009887603967968822,5.550000000000182,1.0710616226041568e-05,4.899999999999864,9.45621973109919e-06,-0.004366588176973753,RELIANCE,All,220,440,800,1600
2025-02-14 14:53:00,2025-02-18 10:55:00,1216.75,1220.7,424.103500373113,BUY,1675.2088264738156,1468.4626110769268,512,187,1.2434823282801777,0.0010219702718554985,12.25,2.3739024946128145e-05,13.150000000000091,2.548311657482345e-05,0.002845703718923399,RELIANCE,All,220,440,800,1600
2025-02-18 13:00:00,2025-02-18 13:35:00,1222.45,1222.15,423.2671876637149,BUY,-126.98015629909521,-333.9239496916387,35,188,0.8419498347272176,0.0006887396905617552,2.4500000000000455,4.735004290872047e-06,2.2000000000000455,4.251840587721847e-06,-0.0006453597284142129,RELIANCE,All,220,440,800,1600
2025-02-18 13:36:00,2025-02-18 14:45:00,1222.9,1228.6,-422.85202862646275,SELL,-2410.2565631707607,-2617.5809128063156,69,189,0.900653888208718,0.0007364902185041442,6.0,1.1603042605208047e-05,2.650000000000091,5.1246771506337295e-06,-0.005061983808978508,RELIANCE,All,220,440,800,1600
2025-02-18 14:46:00,2025-02-19 09:22:00,1228.5,1220.95,418.9003206675908,BUY,-3162.6974210402914,-3367.9124991321373,51,190,1.06043887330678,0.0008631981060698249,10.950000000000045,2.127787560320803e-05,0.0,0.0,-0.006544477004476967,RELIANCE,All,220,440,800,1600
2025-02-19 09:30:00,2025-02-19 10:21:00,1224.5,1231.55,-417.6557999722007,SELL,-2944.4733898039963,-3149.630095308341,51,191,1.4061342764653433,0.0011483334230015054,7.25,1.417622835325359e-05,0.75,1.466506381371061e-06,-0.0061586035116373665,RELIANCE,All,220,440,800,1600
2025-02-19 10:22:00,2025-02-19 12:52:00,1230.85,1226.75,413.07013728351694,BUY,-1693.587562862382,-1896.6197967399762,150,192,1.1375204816813882,0.0009241747423986581,5.25,1.0325958479542905e-05,1.900000000000091,3.737013544977611e-06,-0.0037303651947840186,RELIANCE,All,220,440,800,1600
2025-02-19 12:53:00,2025-02-20 09:44:00,1227.4,1234.8,-412.76323095039413,SELL,-3054.4479090328605,-3257.7090344820726,186,193,0.6858106439183097,0.0005587507283023543,9.949999999999818,1.9639750148645518e-05,5.400000000000091,1.0658758874642164e-05,-0.006430210200423549,RELIANCE,All,220,440,800,1600
2025-02-20 09:45:00,2025-02-20 13:30:00,1234.9,1234.3,407.7502357160546,BUY,-244.65014142968838,-446.01351783570476,225,194,1.3334706571110733,0.0010798207604754014,4.7000000000000455,9.334087044046864e-06,4.449999999999818,8.837593052341797e-06,-0.0008857721272978673,RELIANCE,All,220,440,800,1600
2025-02-20 13:31:00,2025-02-21 10:07:00,1234.0,1239.8,-407.7042570857471,SELL,-2364.6846910973145,-2566.4004493330585,171,195,0.5575822699407894,0.00045184948941717133,6.0,1.1925891241863242e-05,7.2999999999999545,1.4509834344266854e-05,-0.0051011021069691685,RELIANCE,All,220,440,800,1600
2025-02-21 11:41:00,2025-02-25 09:28:00,1235.25,1217.25,-405.3179298254973,SELL,7295.722736858951,7096.9142922795445,617,196,0.5829587568314109,0.0004719358484771592,1.900000000000091,3.7949225998767225e-06,24.75,4.9433860182602304e-05,0.014174863387978142,RELIANCE,All,220,440,800,1600
2025-02-25 09:41:00,2025-02-25 11:34:00,1219.05,1208.35,416.2348069354097,BUY,-4453.712434208903,-4655.786108279905,113,197,1.1595160996204912,0.0009511636927283469,11.549999999999955,2.276261069970997e-05,1.400000000000091,2.7591043272377623e-06,-0.009175571141462651,RELIANCE,All,220,440,800,1600
2025-02-25 11:35:00,2025-02-25 13:08:00,1208.0,1210.7,-416.38083161568323,SELL,-1124.2282453623636,-1325.6483088481343,93,198,0.7672294712184563,0.0006351237344523645,4.349999999999909,8.648316886996042e-06,1.0,1.9881188245968327e-06,-0.0026355463576159316,RELIANCE,All,220,440,800,1600
2025-02-25 14:58:00,2025-02-25 15:26:00,1207.3,1202.0,415.5791258993951,BUY,-2202.569367266775,-2402.8203248726572,28,199,0.5424042851373756,0.000449270508686636,5.75,1.1460377379498255e-05,0.20000000000004547,3.986218218956821e-07,-0.004789083077942478,RELIANCE,All,220,440,800,1600
2025-02-25 15:27:00,2025-02-27 11:06:00,1202.45,1205.5,-415.3569789926488,SELL,-1266.83878592756,-1466.8705534406297,114,200,0.9661049877574522,0.0008034471185974072,12.549999999999955,2.512784167925103e-05,1.4500000000000455,2.9032167677223323e-06,-0.0029369953012598894,RELIANCE,All,220,440,800,1600
2025-02-27 11:25:00,2025-02-27 12:34:00,1204.5,1202.6,413.4931277409233,BUY,-785.6369427077918,-984.7008042648272,69,201,0.5830659899637229,0.0004840730510284126,3.849999999999909,7.73010920260345e-06,0.2999999999999545,6.023461716313606e-07,-0.001977102532171101,RELIANCE,All,220,440,800,1600
2025-02-27 12:47:00,2025-02-28 15:15:00,1204.45,1201.45,412.73361833192774,BUY,-1238.2008549957832,-1436.8000174647402,523,202,0.5949280849444821,0.0004939417036360846,4.400000000000091,8.851034950694163e-06,12.899999999999864,2.5949625196352532e-05,-0.002890265266304122,RELIANCE,All,220,440,800,1600
2025-02-28 15:16:00,2025-03-03 14:42:00,1200.4,1171.8,-412.989042471925,SELL,11811.486614697113,11615.548093386733,341,203,1.1453306476144478,0.0009541241649570541,6.0499999999999545,1.2203681339686415e-05,44.40000000000009,8.956090107141852e-05,0.02343015661446196,RELIANCE,All,220,440,800,1600
2025-03-03 15:26:00,2025-03-07 15:05:00,1172.0,1251.15,432.41196012970687,BUY,34225.40664426634,34015.84683602868,1479,204,0.7754307595462229,0.0006616303409097465,15.0,2.959824424941344e-05,82.79999999999995,0.0001633823082567621,0.06712062286689428,RELIANCE,All,220,440,800,1600
2025-03-07 15:16:00,2025-03-11 15:08:00,1249.45,1247.45,-431.4713448047089,SELL,862.9426896094178,647.4745294408423,742,205,0.712996568946354,0.000570648340426871,8.549999999999955,1.5859711211886244e-05,19.700000000000045,3.6542258581773266e-05,0.0012010244507583336,RELIANCE,All,220,440,800,1600
2025-03-12 09:17:00,2025-03-12 12:17:00,1257.7,1246.6,429.1301364150532,BUY,-4763.344514207149,-4978.278634331992,180,206,2.0644225787079042,0.001641426873426019,13.700000000000045,2.5383674585559156e-05,3.099999999999909,5.74375118359349e-06,-0.009223868967162388,RELIANCE,All,220,440,800,1600
2025-03-12 12:36:00,2025-03-12 13:19:00,1250.1,1251.65,-427.9558498252917,SELL,-663.3315672292799,-877.4592766893646,43,207,0.6989000228835864,0.0005590752922834865,2.3500000000001364,4.392625110273816e-06,3.449999999999818,6.448747502316165e-06,-0.0016401487880970977,RELIANCE,All,220,440,800,1600
2025-03-12 14:17:00,2025-03-13 11:59:00,1253.45,1255.0,426.1470513811818,BUY,660.5279296408124,446.7342154333873,237,208,0.4850165128461813,0.00038694524141065164,1.4500000000000455,2.714572841335723e-06,10.700000000000045,2.003167544985617e-05,0.0008363397024212808,RELIANCE,All,220,440,800,1600
2025-03-13 12:00:00,2025-03-18 09:24:00,1254.5999999999997,1242.15,-426.09470672597183,SELL,5304.879098738175,5092.108706934561,594,209,1.016912552705657,0.0008105472283641456,2.8000000000004093,5.237772233552327e-06,21.499999999999773,4.0218608221913345e-05,0.009525466284074281,RELIANCE,All,220,440,800,1600
2025-03-18 09:51:00,2025-03-21 12:45:00,1239.15,1279.7,435.3112394221781,BUY,17651.870758569305,17432.574015485592,1299,210,0.8442673669535813,0.0006813278190320633,4.150000000000091,7.693506676766755e-06,41.399999999999864,7.674968106461099e-05,0.03231749989912436,RELIANCE,All,220,440,800,1600
2025-03-21 12:47:00,2025-03-24 09:52:00,1279.25,1285.3,-434.61158307188066,SELL,-2629.400077584858,-2852.316704658256,200,211,0.7081733843668191,0.0005535848226435951,15.400000000000091,2.7698994142039467e-05,5.7999999999999545,1.043208870284589e-05,-0.005130279460621422,RELIANCE,All,220,440,800,1600
2025-03-24 10:52:00,2025-03-24 13:40:00,1295.25,1300.0,427.1508718589293,BUY,2028.9666413299142,1807.253981291537,168,212,0.7893204121840123,0.0006093961877506368,0.25,4.5186126163445933e-07,10.75,1.943003425028175e-05,0.0032665122563211735,RELIANCE,All,220,440,800,1600
2025-03-24 13:41:00,2025-03-27 10:04:00,1299.75,1283.9,-426.9929279149876,SELL,6767.837907452515,6547.197851811003,908,213,0.4924076713811317,0.00037884798721379625,7.9500000000000455,1.4324735791196906e-05,31.0,5.5857460317874405e-05,0.011797091748413084,RELIANCE,All,220,440,800,1600
2025-03-27 10:05:00,2025-03-27 12:38:00,1283.7,1274.35,437.1768294903214,BUY,-4087.6033557345645,-4311.267393470108,153,214,0.9886349839762016,0.0007701448811842344,10.700000000000045,1.9066154165973847e-05,1.2999999999999545,2.3164486369873857e-06,-0.007682176520994108,RELIANCE,All,220,440,800,1600
2025-03-27 12:39:00,2025-03-27 13:52:00,1274.6,1277.65,-437.0847261830605,SELL,-1333.108414858414,-1556.2183133385574,73,215,0.6739095196181482,0.0005287223596564791,3.650000000000091,6.5516896941382955e-06,0.8999999999998636,1.6154851300612124e-06,-0.002793386160364179,RELIANCE,All,220,440,800,1600
2025-03-27 14:16:00,2025-03-28 13:05:00,1279.05,1271.5,434.40818153727923,BUY,-3279.7817706064384,-3501.37772809042,304,216,0.7722009863753315,0.0006037301015404649,10.049999999999955,1.808758327691302e-05,16.700000000000045,3.005598415168653e-05,-0.006301637934404405,RELIANCE,All,220,440,800,1600
2025-03-28 13:06:00,2025-04-02 10:58:00,1272.05,1253.35,-434.18377874578135,SELL,8119.236662546131,7899.939119577211,622,217,1.961140941435522,0.0015417168676038853,10.5,1.901128720161256e-05,28.149999999999864,5.0968355688132475e-05,0.014303620140717776,RELIANCE,All,220,440,800,1600
2025-04-02 11:18:00,2025-04-03 09:57:00,1251.0,1244.1,447.4887433390644,BUY,-3087.672329039585,-3310.9781617406447,294,218,0.736846023186376,0.0005890056140578546,17.950000000000045,3.206454105635826e-05,4.0,7.145301628157812e-06,-0.0059144844124700965,RELIANCE,All,220,440,800,1600
2025-04-03 10:34:00,2025-04-03 10:37:00,1247.4,1247.65,-446.2586088371941,SELL,-111.56465220929853,-334.2521606051468,3,219,0.9567820650627197,0.000767021055846336,0.25,4.491047637282682e-07,0.40000000000009095,7.185676219653925e-07,-0.0006004569504569504,RELIANCE,All,220,440,800,1600
2025-04-03 11:20:00,2025-04-04 09:32:00,1245.85,1218.95,446.5589349527962,BUY,-12012.435350230158,-12232.57104280449,267,220,0.9344852774502158,0.0007500784825221462,27.25,4.8980359313707736e-05,5.9500000000000455,1.0694794051983972e-05,-0.021987366055303503,RELIANCE,All,220,440,800,1600
2025-04-04 09:33:00,2025-04-04 15:10:00,1219.7,1205.85,-446.6053182096227,SELL,6185.4836572033355,5968.830951286665,337,221,2.096098028292363,0.0017185357286975183,3.4500000000000455,6.3334767539750385e-06,26.549999999999955,4.8740234150155005e-05,0.01095752234155951,RELIANCE,All,220,440,800,1600
2025-04-04 15:11:00,2025-04-07 09:22:00,1205.1,1140.8,456.72134762592253,BUY,-29367.182652346797,-29581.467174225927,26,222,1.0192285117800293,0.0008457626020911372,90.25,0.00016397317753481634,0.900000000000091,1.6351895820648157e-06,-0.05374589660609074,RELIANCE,All,220,440,800,1600
2025-04-07 09:34:00,2025-04-07 13:46:00,1155.35,1154.95,-452.06431142812545,SELL,180.82572457118852,-28.05511116729113,252,223,5.10040346892315,0.004414595982968928,2.6000000000001364,4.978053464306268e-06,15.349999999999909,2.9389661798883367e-05,-5.371532436070144e-05,RELIANCE,All,220,440,800,1600
2025-04-07 13:47:00,2025-04-09 13:40:00,1155.9,1182.95,451.8261526541013,BUY,12221.89742929342,12010.54670986641,743,224,1.8314134530137869,0.001584404752153116,5.100000000000136,9.765141644694604e-06,40.69999999999982,7.792965979197216e-05,0.022996998010208453,RELIANCE,All,220,440,800,1600
2025-04-11 09:17:00,2025-04-11 09:26:00,1203.35,1212.45,-443.49180972057076,SELL,-4035.775468457254,-4250.052971241845,9,225,2.0983782004165477,0.0017437804466003638,10.700000000000045,2.004962303334684e-05,0.09999999999990905,1.87379654517089e-07,-0.007963734574313487,RELIANCE,All,220,440,800,1600
2025-04-11 09:27:00,2025-04-11 14:30:00,1210.8,1214.25,437.42841006323823,BUY,1509.1280147181917,1296.9708615534205,303,226,2.299451393484689,0.0018991174376318874,5.7999999999999545,1.095086928754679e-05,11.850000000000136,2.237375880300551e-05,0.002448785926660097,RELIANCE,All,220,440,800,1600
2025-04-11 15:23:00,2025-04-15 09:24:00,1219.05,1243.3,-435.4788082712314,SELL,-10560.361100577362,-10774.821349286694,16,227,0.5886950343176582,0.0004829129521493444,31.950000000000045,6.0184175872350536e-05,0.5,9.41849387673716e-07,-0.02029651778023871,RELIANCE,All,220,440,800,1600
2025-04-15 09:37:00,2025-04-15 12:16:00,1244.8,1240.7,418.2473979283598,BUY,-1714.8143315062373,-1922.725113016425,159,228,2.0012791490819213,0.0016077113986840627,7.7000000000000455,1.4789650045532334e-05,3.1000000000001364,5.954274693656101e-06,-0.0036930430591258913,RELIANCE,All,220,440,800,1600
2025-04-15 12:23:00,2025-04-17 11:35:00,1243.1,1248.3,-417.349989609731,SELL,-2170.2199459706203,-2378.177098793357,702,229,0.739579881529381,0.0005949480182844349,6.2000000000000455,1.1950476329791605e-05,15.5,2.987619082447879e-05,-0.004583927278577786,RELIANCE,All,220,440,800,1600
2025-04-17 11:36:00,2025-04-21 14:30:00,1248.7,1299.0,413.669018851608,BUY,20807.55164823586,20596.770736370214,549,230,1.1431877583412382,0.0009155023290952495,0.10000000000013642,1.93592662173523e-07,51.299999999999955,9.931303569488172e-05,0.03987383679026184,RELIANCE,All,220,440,800,1600
2025-04-21 15:07:00,2025-04-23 14:21:00,1295.8,1299.8,-413.7331656425023,SELL,-1654.9326625700091,-1869.7098235183448,704,231,1.0001214586201799,0.0007718177640223645,10.200000000000045,1.902575325073739e-05,10.399999999999864,1.9398807236045626e-05,-0.003487513505170551,RELIANCE,All,220,440,800,1600
2025-04-24 09:16:00,2025-04-24 09:29:00,1295.1,1291.4,412.58529202935074,BUY,-1526.5655805085228,-1739.995952075306,13,232,0.9789331800614387,0.0007558745888822785,3.8999999999998636,7.298734426656385e-06,2.800000000000182,5.240117024266646e-06,-0.003256350860937239,RELIANCE,All,220,440,800,1600
2025-04-24 09:37:00,2025-04-24 12:03:00,1294.6,1297.8,-411.4678012920906,SELL,-1316.6969641347087,-1530.0347897486317,146,233,1.2862148841620147,0.0009935230064591495,5.0,9.386388935955031e-06,4.2999999999999545,8.07229448492124e-06,-0.002872300324424568,RELIANCE,All,220,440,800,1600
2025-04-24 12:08:00,2025-04-25 10:52:00,1298.1000000000001,1297.6,409.23864301862676,BUY,-204.61932150940643,-417.0714706460964,299,234,0.9495999130300776,0.0007315306317156442,8.000000000000227,1.5059314427558566e-05,27.09999999999991,5.101342762335302e-05,-0.0007851013019029563,RELIANCE,All,220,440,800,1600
2025-04-25 11:34:00,2025-04-25 13:33:00,1292.2,1300.8,-410.80054527578216,SELL,-3532.884689371689,-3745.9258521517095,119,235,1.427720701584676,0.0011048759492220059,10.799999999999955,2.0345248904535762e-05,4.100000000000136,7.723659306351829e-06,-0.007056647577774267,RELIANCE,All,220,440,800,1600
2025-04-25 13:43:00,2025-04-29 13:49:00,1303.5,1405.2,404.50927122809475,BUY,41138.592883897254,40919.45403130214,756,236,1.229039560221963,0.0009428765325830173,7.2999999999999545,1.3844693470503211e-05,107.40000000000009,0.0002036876820180898,0.07760510932105871,RELIANCE,All,220,440,800,1600
2025-04-29 14:19:00,2025-05-05 09:33:00,1401.2,1432.1,-404.04747100739263,SELL,-12485.066854128378,-12714.024394049427,839,237,1.069123346823295,0.0007630055287063196,34.59999999999991,6.111440351584004e-05,32.200000000000045,5.6875254139019e-05,-0.022456936911218858,RELIANCE,All,220,440,800,1600
2025-05-05 09:34:00,2025-05-05 11:39:00,1430.3,1429.3,387.3823625821237,BUY,-387.3823625821237,-608.9340833900919,125,238,1.7935638950708819,0.0012539774138788239,3.3999999999998636,6.13637560704056e-06,9.200000000000045,1.6604310466110498e-05,-0.00109901419282668,RELIANCE,All,220,440,800,1600
2025-05-05 12:15:00,2025-05-07 11:51:00,1432.7000000000003,1417.1,-386.3296613540804,SELL,6026.742717123794,5806.550263338422,726,239,0.9668587543782113,0.0006748508092260845,1.2999999999997272,2.3487134674789695e-06,22.200000000000273,4.0108799213880544e-05,0.010490709848537977,RELIANCE,All,220,440,800,1600
2025-05-07 11:53:00,2025-05-07 14:05:00,1416.6,1413.8,394.61437849227906,BUY,-1104.9202597783635,-1328.303567155273,132,240,0.7654501525355676,0.0005403431826454663,4.399999999999864,7.87104750429109e-06,1.900000000000091,3.3988614223077845e-06,-0.002376168290272452,RELIANCE,All,220,440,800,1600
2025-05-07 14:06:00,2025-05-08 10:55:00,1413.6,1415.4,-394.55916821120894,SELL,-710.2065027802479,-933.4480801541499,184,241,0.5350546993457674,0.00037850502217442523,2.900000000000091,5.1994729366836335e-06,15.5,2.7790286385721998e-05,-0.0016735993208829812,RELIANCE,All,220,440,800,1600
2025-05-08 10:56:00,2025-05-08 15:05:00,1415.6,1409.4,393.3752928138024,BUY,-2438.926815445503,-2661.1838558853015,249,242,0.9067139162782019,0.0006405156232538867,9.699999999999818,1.741903537383821e-05,5.2000000000000455,9.33803958185167e-06,-0.004778892342469495,RELIANCE,All,220,440,800,1600
2025-05-08 15:06:00,2025-05-12 09:22:00,1409.4,1421.4,-393.3120049979618,SELL,-4719.744059975542,-4942.421584725188,406,243,1.229798247806458,0.0008725686446760734,14.399999999999864,2.597712130714743e-05,34.90000000000009,6.295843983468446e-05,-0.008915964240102171,RELIANCE,All,220,440,800,1600
2025-05-12 09:23:00,2025-05-13 10:50:00,1422.0,1427.1,386.5250628260467,BUY,1971.2778204128028,1751.028109113265,462,244,3.386331354230255,0.002381386325056438,4.400000000000091,8.005259610740727e-06,25.700000000000045,4.6757993635461996e-05,0.003185780590717235,RELIANCE,All,220,440,800,1600
2025-05-13 11:03:00,2025-05-15 11:11:00,1434.1,1424.2,-384.4237612734788,SELL,3805.795236607388,3586.0355492377907,758,245,1.8669758289212128,0.0013018449403257883,1.900000000000091,3.446386191367934e-06,21.699999999999818,3.936135808035787e-05,0.006504664946656345,RELIANCE,All,220,440,800,1600
2025-05-15 11:12:00,2025-05-16 14:58:00,1424.0000000000002,1456.3,389.5427316110056,BUY,12582.230231035375,12357.83024506354,601,246,1.5763612813685914,0.0011069952818599659,3.9000000000003183,7.030715304627869e-06,37.399999999999864,6.74227570238615e-05,0.022278047752808797,RELIANCE,All,220,440,800,1600
2025-05-16 15:01:00,2025-05-21 10:36:00,1455.9,1433.6,-389.07121955277313,SELL,8676.288196026911,8451.443938247365,860,247,0.8426164727164174,0.0005787598548776821,2.199999999999818,3.883846244324228e-06,37.80000000000018,6.673154001612212e-05,0.014920049453946137,RELIANCE,All,220,440,800,1600
2025-05-21 10:37:00,2025-05-21 12:29:00,1434.1999999999998,1422.4,400.5561708884517,BUY,-4726.562816483621,-4955.408568035611,112,248,1.232053104910344,0.0008590525065613889,14.399999999999864,2.5066248864708396e-05,2.0000000000002274,3.4814234534321504e-06,-0.008625937805047921,RELIANCE,All,220,440,800,1600
