"id","symbol","frequency","candle_time","open","high","low","close","volume","oi","active"
818264,MARUTI,1,"2025-07-16 13:28:00",12487.00,12495.00,12487.00,12489.00,569.00,0.00,1
818265,MARUTI,1,"2025-07-16 13:29:00",12489.00,12494.00,12489.00,12494.00,191.00,0.00,1
818266,MARUTI,1,"2025-07-16 13:30:00",12494.00,12495.00,12489.00,12494.00,154.00,0.00,1
818267,MARUTI,1,"2025-07-16 13:31:00",12495.00,12495.00,12489.00,12493.00,237.00,0.00,1
818268,MARUTI,1,"2025-07-16 13:32:00",12493.00,12493.00,12489.00,12490.00,128.00,0.00,1
818269,MARUTI,1,"2025-07-16 13:33:00",12490.00,12490.00,12484.00,12485.00,806.00,0.00,1
818270,MARUTI,1,"2025-07-16 13:34:00",12485.00,12490.00,12481.00,12482.00,2045.00,0.00,1
818271,MARUTI,1,"2025-07-16 13:35:00",12482.00,12485.00,12482.00,12482.00,110.00,0.00,1
818272,MARUTI,1,"2025-07-16 13:36:00",12482.00,12485.00,12482.00,12482.00,142.00,0.00,1
818273,MARUTI,1,"2025-07-16 13:37:00",12482.00,12493.00,12482.00,12493.00,1132.00,0.00,1
818274,MARUTI,1,"2025-07-16 13:38:00",12493.00,12501.00,12489.00,12494.00,2430.00,0.00,1
818275,MARUTI,1,"2025-07-16 13:39:00",12494.00,12504.00,12494.00,12504.00,648.00,0.00,1
818276,MARUTI,1,"2025-07-16 13:40:00",12504.00,12508.00,12501.00,12507.00,471.00,0.00,1
818277,MARUTI,1,"2025-07-16 13:41:00",12508.00,12515.00,12508.00,12513.00,589.00,0.00,1
818278,MARUTI,1,"2025-07-16 13:42:00",12513.00,12515.00,12511.00,12514.00,139.00,0.00,1
818279,MARUTI,1,"2025-07-16 13:43:00",12514.00,12515.00,12510.00,12510.00,348.00,0.00,1
818280,MARUTI,1,"2025-07-16 13:44:00",12510.00,12520.00,12510.00,12516.00,1806.00,0.00,1
818281,MARUTI,1,"2025-07-16 13:45:00",12516.00,12516.00,12513.00,12515.00,957.00,0.00,1
818282,MARUTI,1,"2025-07-16 13:46:00",12514.00,12514.00,12510.00,12510.00,240.00,0.00,1
818283,MARUTI,1,"2025-07-16 13:47:00",12510.00,12514.00,12507.00,12511.00,265.00,0.00,1
818284,MARUTI,1,"2025-07-16 13:48:00",12511.00,12517.00,12511.00,12514.00,369.00,0.00,1
818285,MARUTI,1,"2025-07-16 13:49:00",12514.00,12517.00,12511.00,12515.00,137.00,0.00,1
818286,MARUTI,1,"2025-07-16 13:50:00",12515.00,12537.00,12515.00,12528.00,1481.00,0.00,1
818287,MARUTI,1,"2025-07-16 13:51:00",12528.00,12548.00,12528.00,12545.00,880.00,0.00,1
818288,MARUTI,1,"2025-07-16 13:52:00",12547.00,12550.00,12531.00,12531.00,482.00,0.00,1
818289,MARUTI,1,"2025-07-16 13:53:00",12534.00,12539.00,12531.00,12531.00,277.00,0.00,1
818290,MARUTI,1,"2025-07-16 13:54:00",12531.00,12538.00,12525.00,12530.00,272.00,0.00,1
818291,MARUTI,1,"2025-07-16 13:55:00",12530.00,12534.00,12528.00,12528.00,139.00,0.00,1
818292,MARUTI,1,"2025-07-16 13:56:00",12529.00,12534.00,12528.00,12528.00,165.00,0.00,1
818293,MARUTI,1,"2025-07-16 13:57:00",12528.00,12538.00,12528.00,12536.00,242.00,0.00,1
818294,MARUTI,1,"2025-07-16 13:58:00",12539.00,12542.00,12538.00,12540.00,282.00,0.00,1
818295,MARUTI,1,"2025-07-16 13:59:00",12542.00,12547.00,12539.00,12545.00,374.00,0.00,1
818296,MARUTI,1,"2025-07-16 14:00:00",12546.00,12555.00,12545.00,12552.00,724.00,0.00,1
818297,MARUTI,1,"2025-07-16 14:01:00",12552.00,12571.00,12551.00,12563.00,2518.00,0.00,1
818298,MARUTI,1,"2025-07-16 14:02:00",12563.00,12569.00,12555.00,12556.00,507.00,0.00,1
818299,MARUTI,1,"2025-07-16 14:03:00",12556.00,12570.00,12556.00,12570.00,577.00,0.00,1
818300,MARUTI,1,"2025-07-16 14:04:00",12570.00,12570.00,12558.00,12564.00,598.00,0.00,1
818301,MARUTI,1,"2025-07-16 14:05:00",12564.00,12564.00,12548.00,12548.00,634.00,0.00,1
818302,MARUTI,1,"2025-07-16 14:06:00",12548.00,12556.00,12548.00,12554.00,296.00,0.00,1
818303,MARUTI,1,"2025-07-16 14:07:00",12554.00,12555.00,12549.00,12554.00,323.00,0.00,1
818304,MARUTI,1,"2025-07-16 14:08:00",12554.00,12559.00,12545.00,12548.00,680.00,0.00,1
818305,MARUTI,1,"2025-07-16 14:09:00",12548.00,12555.00,12547.00,12551.00,248.00,0.00,1
818306,MARUTI,1,"2025-07-16 14:10:00",12551.00,12554.00,12545.00,12554.00,331.00,0.00,1
818307,MARUTI,1,"2025-07-16 14:11:00",12551.00,12562.00,12551.00,12559.00,753.00,0.00,1
818308,MARUTI,1,"2025-07-16 14:12:00",12559.00,12568.00,12559.00,12568.00,738.00,0.00,1
818309,MARUTI,1,"2025-07-16 14:13:00",12568.00,12569.00,12551.00,12551.00,417.00,0.00,1
818310,MARUTI,1,"2025-07-16 14:14:00",12551.00,12551.00,12549.00,12550.00,319.00,0.00,1
818311,MARUTI,1,"2025-07-16 14:15:00",12550.00,12566.00,12550.00,12553.00,636.00,0.00,1
818312,MARUTI,1,"2025-07-16 14:16:00",12553.00,12559.00,12551.00,12555.00,226.00,0.00,1
818313,MARUTI,1,"2025-07-16 14:17:00",12555.00,12557.00,12550.00,12550.00,233.00,0.00,1
818314,MARUTI,1,"2025-07-16 14:18:00",12550.00,12553.00,12550.00,12550.00,318.00,0.00,1
818315,MARUTI,1,"2025-07-16 14:19:00",12550.00,12552.00,12550.00,12550.00,138.00,0.00,1
818316,MARUTI,1,"2025-07-16 14:20:00",12550.00,12552.00,12550.00,12550.00,191.00,0.00,1
818317,MARUTI,1,"2025-07-16 14:21:00",12550.00,12550.00,12545.00,12550.00,545.00,0.00,1
818318,MARUTI,1,"2025-07-16 14:22:00",12552.00,12552.00,12545.00,12550.00,449.00,0.00,1
818319,MARUTI,1,"2025-07-16 14:23:00",12550.00,12553.00,12547.00,12552.00,169.00,0.00,1
818320,MARUTI,1,"2025-07-16 14:24:00",12553.00,12553.00,12550.00,12550.00,273.00,0.00,1
818321,MARUTI,1,"2025-07-16 14:25:00",12553.00,12553.00,12550.00,12550.00,104.00,0.00,1
818322,MARUTI,1,"2025-07-16 14:26:00",12550.00,12552.00,12550.00,12552.00,317.00,0.00,1
818323,MARUTI,1,"2025-07-16 14:27:00",12552.00,12562.00,12550.00,12561.00,498.00,0.00,1
818324,MARUTI,1,"2025-07-16 14:28:00",12561.00,12562.00,12556.00,12560.00,162.00,0.00,1
818325,MARUTI,1,"2025-07-16 14:29:00",12560.00,12560.00,12556.00,12558.00,107.00,0.00,1
818326,MARUTI,1,"2025-07-16 14:30:00",12557.00,12559.00,12555.00,12558.00,294.00,0.00,1
818327,MARUTI,1,"2025-07-16 14:31:00",12558.00,12558.00,12554.00,12554.00,93.00,0.00,1
818328,MARUTI,1,"2025-07-16 14:32:00",12555.00,12560.00,12554.00,12559.00,259.00,0.00,1
818329,MARUTI,1,"2025-07-16 14:33:00",12558.00,12560.00,12552.00,12553.00,174.00,0.00,1
818330,MARUTI,1,"2025-07-16 14:34:00",12557.00,12559.00,12553.00,12559.00,356.00,0.00,1
818331,MARUTI,1,"2025-07-16 14:35:00",12559.00,12564.00,12554.00,12560.00,1810.00,0.00,1
818332,MARUTI,1,"2025-07-16 14:36:00",12562.00,12562.00,12560.00,12560.00,310.00,0.00,1
818333,MARUTI,1,"2025-07-16 14:37:00",12560.00,12563.00,12560.00,12563.00,402.00,0.00,1
818334,MARUTI,1,"2025-07-16 14:38:00",12563.00,12564.00,12560.00,12561.00,290.00,0.00,1
818335,MARUTI,1,"2025-07-16 14:39:00",12564.00,12564.00,12561.00,12561.00,178.00,0.00,1
818336,MARUTI,1,"2025-07-16 14:40:00",12563.00,12563.00,12560.00,12561.00,220.00,0.00,1
818337,MARUTI,1,"2025-07-16 14:41:00",12561.00,12563.00,12560.00,12563.00,269.00,0.00,1
818338,MARUTI,1,"2025-07-16 14:42:00",12563.00,12563.00,12560.00,12562.00,220.00,0.00,1
818339,MARUTI,1,"2025-07-16 14:43:00",12561.00,12562.00,12560.00,12562.00,260.00,0.00,1
818340,MARUTI,1,"2025-07-16 14:44:00",12562.00,12562.00,12560.00,12561.00,277.00,0.00,1
818341,MARUTI,1,"2025-07-16 14:45:00",12560.00,12563.00,12560.00,12563.00,328.00,0.00,1
818342,MARUTI,1,"2025-07-16 14:46:00",12560.00,12563.00,12560.00,12560.00,224.00,0.00,1
818343,MARUTI,1,"2025-07-16 14:47:00",12561.00,12561.00,12560.00,12561.00,389.00,0.00,1
818344,MARUTI,1,"2025-07-16 14:48:00",12561.00,12561.00,12560.00,12561.00,326.00,0.00,1
818345,MARUTI,1,"2025-07-16 14:49:00",12560.00,12562.00,12560.00,12561.00,337.00,0.00,1
818346,MARUTI,1,"2025-07-16 14:50:00",12560.00,12564.00,12559.00,12563.00,4347.00,0.00,1
818347,MARUTI,1,"2025-07-16 14:51:00",12565.00,12565.00,12560.00,12560.00,162.00,0.00,1
818348,MARUTI,1,"2025-07-16 14:52:00",12560.00,12562.00,12560.00,12562.00,235.00,0.00,1
818349,MARUTI,1,"2025-07-16 14:53:00",12560.00,12564.00,12560.00,12561.00,509.00,0.00,1
818350,MARUTI,1,"2025-07-16 14:54:00",12561.00,12564.00,12560.00,12560.00,152.00,0.00,1
818351,MARUTI,1,"2025-07-16 14:55:00",12560.00,12564.00,12560.00,12561.00,224.00,0.00,1
818352,MARUTI,1,"2025-07-16 14:56:00",12560.00,12561.00,12560.00,12561.00,279.00,0.00,1
818353,MARUTI,1,"2025-07-16 14:57:00",12560.00,12561.00,12560.00,12561.00,166.00,0.00,1
818354,MARUTI,1,"2025-07-16 14:58:00",12560.00,12561.00,12560.00,12560.00,452.00,0.00,1
818355,MARUTI,1,"2025-07-16 14:59:00",12560.00,12561.00,12560.00,12560.00,378.00,0.00,1
818356,MARUTI,1,"2025-07-16 15:00:00",12560.00,12562.00,12560.00,12560.00,2576.00,0.00,1
818357,MARUTI,1,"2025-07-16 15:01:00",12561.00,12561.00,12560.00,12560.00,1184.00,0.00,1
818358,MARUTI,1,"2025-07-16 15:02:00",12560.00,12561.00,12560.00,12560.00,1144.00,0.00,1
818359,MARUTI,1,"2025-07-16 15:03:00",12560.00,12561.00,12560.00,12560.00,1141.00,0.00,1
818360,MARUTI,1,"2025-07-16 15:04:00",12560.00,12561.00,12560.00,12560.00,1604.00,0.00,1
818361,MARUTI,1,"2025-07-16 15:05:00",12561.00,12568.00,12561.00,12563.00,2437.00,0.00,1
818362,MARUTI,1,"2025-07-16 15:06:00",12564.00,12564.00,12561.00,12561.00,662.00,0.00,1
818363,MARUTI,1,"2025-07-16 15:07:00",12562.00,12563.00,12561.00,12563.00,1032.00,0.00,1
818364,MARUTI,1,"2025-07-16 15:08:00",12563.00,12564.00,12563.00,12563.00,1119.00,0.00,1
818365,MARUTI,1,"2025-07-16 15:09:00",12564.00,12565.00,12563.00,12565.00,959.00,0.00,1
818366,MARUTI,1,"2025-07-16 15:10:00",12565.00,12566.00,12564.00,12565.00,1404.00,0.00,1
818367,MARUTI,1,"2025-07-16 15:11:00",12565.00,12566.00,12563.00,12564.00,1736.00,0.00,1
818368,MARUTI,1,"2025-07-16 15:12:00",12565.00,12565.00,12563.00,12563.00,1041.00,0.00,1
818369,MARUTI,1,"2025-07-16 15:13:00",12564.00,12564.00,12561.00,12563.00,1667.00,0.00,1
818370,MARUTI,1,"2025-07-16 15:14:00",12563.00,12564.00,12561.00,12562.00,1052.00,0.00,1
818371,MARUTI,1,"2025-07-16 15:15:00",12561.00,12562.00,12560.00,12560.00,1883.00,0.00,1
818372,MARUTI,1,"2025-07-16 15:16:00",12562.00,12563.00,12560.00,12563.00,1980.00,0.00,1
818373,MARUTI,1,"2025-07-16 15:17:00",12563.00,12564.00,12562.00,12563.00,1200.00,0.00,1
818374,MARUTI,1,"2025-07-16 15:18:00",12563.00,12565.00,12563.00,12565.00,2133.00,0.00,1
818375,MARUTI,1,"2025-07-16 15:19:00",12564.00,12566.00,12563.00,12565.00,1496.00,0.00,1
818376,MARUTI,1,"2025-07-16 15:20:00",12565.00,12567.00,12565.00,12566.00,1939.00,0.00,1
818377,MARUTI,1,"2025-07-16 15:21:00",12568.00,12568.00,12566.00,12567.00,1333.00,0.00,1
818378,MARUTI,1,"2025-07-16 15:22:00",12566.00,12568.00,12565.00,12566.00,1833.00,0.00,1
818379,MARUTI,1,"2025-07-16 15:23:00",12565.00,12566.00,12564.00,12565.00,1107.00,0.00,1
818380,MARUTI,1,"2025-07-16 15:24:00",12566.00,12567.00,12566.00,12567.00,2537.00,0.00,1
818381,MARUTI,1,"2025-07-16 15:25:00",12565.00,12565.00,12563.00,12565.00,1637.00,0.00,1
818382,MARUTI,1,"2025-07-16 15:26:00",12565.00,12565.00,12562.00,12564.00,1265.00,0.00,1
818383,MARUTI,1,"2025-07-16 15:27:00",12563.00,12564.00,12562.00,12563.00,1076.00,0.00,1
818384,MARUTI,1,"2025-07-16 15:28:00",12564.00,12564.00,12560.00,12563.00,1558.00,0.00,1
818385,MARUTI,1,"2025-07-16 15:29:00",12566.00,12569.00,12560.00,12569.00,635.00,0.00,1
818386,MARUTI,1,"2025-07-17 09:15:00",12569.00,12620.00,12555.00,12595.00,2364.00,0.00,1
818387,MARUTI,1,"2025-07-17 09:16:00",12593.00,12600.00,12593.00,12600.00,955.00,0.00,1
818388,MARUTI,1,"2025-07-17 09:17:00",12600.00,12627.00,12600.00,12617.00,1426.00,0.00,1
818389,MARUTI,1,"2025-07-17 09:18:00",12613.00,12614.00,12595.00,12595.00,667.00,0.00,1
818390,MARUTI,1,"2025-07-17 09:19:00",12590.00,12590.00,12576.00,12581.00,848.00,0.00,1
818391,MARUTI,1,"2025-07-17 09:20:00",12583.00,12584.00,12572.00,12580.00,438.00,0.00,1
818392,MARUTI,1,"2025-07-17 09:21:00",12581.00,12600.00,12581.00,12590.00,780.00,0.00,1
818393,MARUTI,1,"2025-07-17 09:22:00",12594.00,12603.00,12588.00,12603.00,869.00,0.00,1
818394,MARUTI,1,"2025-07-17 09:23:00",12603.00,12603.00,12594.00,12597.00,468.00,0.00,1
818395,MARUTI,1,"2025-07-17 09:24:00",12595.00,12600.00,12590.00,12590.00,366.00,0.00,1
818396,MARUTI,1,"2025-07-17 09:25:00",12593.00,12595.00,12590.00,12593.00,129.00,0.00,1
818397,MARUTI,1,"2025-07-17 09:26:00",12593.00,12594.00,12586.00,12587.00,404.00,0.00,1
818398,MARUTI,1,"2025-07-17 09:27:00",12591.00,12591.00,12573.00,12575.00,658.00,0.00,1
818399,MARUTI,1,"2025-07-17 09:28:00",12575.00,12580.00,12572.00,12580.00,482.00,0.00,1
818400,MARUTI,1,"2025-07-17 09:29:00",12580.00,12580.00,12577.00,12577.00,147.00,0.00,1
818401,MARUTI,1,"2025-07-17 09:30:00",12572.00,12577.00,12560.00,12560.00,1762.00,0.00,1
818402,MARUTI,1,"2025-07-17 09:31:00",12560.00,12563.00,12560.00,12560.00,267.00,0.00,1
818403,MARUTI,1,"2025-07-17 09:32:00",12558.00,12563.00,12555.00,12559.00,491.00,0.00,1
818404,MARUTI,1,"2025-07-17 09:33:00",12558.00,12562.00,12555.00,12555.00,210.00,0.00,1
818405,MARUTI,1,"2025-07-17 09:34:00",12555.00,12555.00,12543.00,12546.00,497.00,0.00,1
818406,MARUTI,1,"2025-07-17 09:35:00",12546.00,12546.00,12537.00,12540.00,212.00,0.00,1
818407,MARUTI,1,"2025-07-17 09:36:00",12542.00,12545.00,12541.00,12543.00,527.00,0.00,1
818408,MARUTI,1,"2025-07-17 09:37:00",12543.00,12550.00,12543.00,12550.00,226.00,0.00,1
818409,MARUTI,1,"2025-07-17 09:38:00",12547.00,12547.00,12542.00,12542.00,1043.00,0.00,1
818410,MARUTI,1,"2025-07-17 09:39:00",12542.00,12544.00,12534.00,12534.00,309.00,0.00,1
818411,MARUTI,1,"2025-07-17 09:40:00",12535.00,12541.00,12534.00,12539.00,245.00,0.00,1
818412,MARUTI,1,"2025-07-17 09:41:00",12537.00,12541.00,12537.00,12538.00,193.00,0.00,1
818413,MARUTI,1,"2025-07-17 09:42:00",12536.00,12553.00,12536.00,12548.00,389.00,0.00,1
818414,MARUTI,1,"2025-07-17 09:43:00",12548.00,12550.00,12542.00,12544.00,133.00,0.00,1
818415,MARUTI,1,"2025-07-17 09:44:00",12543.00,12552.00,12542.00,12548.00,894.00,0.00,1
818416,MARUTI,1,"2025-07-17 09:45:00",12548.00,12554.00,12548.00,12553.00,315.00,0.00,1
818417,MARUTI,1,"2025-07-17 09:46:00",12552.00,12568.00,12552.00,12562.00,577.00,0.00,1
818418,MARUTI,1,"2025-07-17 09:47:00",12560.00,12564.00,12560.00,12563.00,189.00,0.00,1
818419,MARUTI,1,"2025-07-17 09:48:00",12563.00,12566.00,12562.00,12566.00,274.00,0.00,1
818420,MARUTI,1,"2025-07-17 09:49:00",12566.00,12566.00,12558.00,12560.00,87.00,0.00,1
818421,MARUTI,1,"2025-07-17 09:50:00",12560.00,12562.00,12555.00,12562.00,299.00,0.00,1
818422,MARUTI,1,"2025-07-17 09:51:00",12562.00,12564.00,12560.00,12564.00,46.00,0.00,1
818423,MARUTI,1,"2025-07-17 09:52:00",12564.00,12566.00,12558.00,12560.00,198.00,0.00,1
818424,MARUTI,1,"2025-07-17 09:53:00",12562.00,12562.00,12560.00,12560.00,68.00,0.00,1
818425,MARUTI,1,"2025-07-17 09:54:00",12560.00,12565.00,12560.00,12561.00,63.00,0.00,1
818426,MARUTI,1,"2025-07-17 09:55:00",12561.00,12565.00,12561.00,12565.00,80.00,0.00,1
818427,MARUTI,1,"2025-07-17 09:56:00",12566.00,12567.00,12562.00,12562.00,191.00,0.00,1
818428,MARUTI,1,"2025-07-17 09:57:00",12562.00,12567.00,12561.00,12561.00,253.00,0.00,1
818429,MARUTI,1,"2025-07-17 09:58:00",12561.00,12562.00,12558.00,12562.00,382.00,0.00,1
818430,MARUTI,1,"2025-07-17 09:59:00",12565.00,12567.00,12563.00,12567.00,60.00,0.00,1
818431,MARUTI,1,"2025-07-17 10:00:00",12567.00,12579.00,12562.00,12579.00,631.00,0.00,1
818432,MARUTI,1,"2025-07-17 10:01:00",12579.00,12584.00,12579.00,12582.00,169.00,0.00,1
818433,MARUTI,1,"2025-07-17 10:02:00",12584.00,12584.00,12575.00,12577.00,286.00,0.00,1
818434,MARUTI,1,"2025-07-17 10:03:00",12577.00,12585.00,12577.00,12585.00,160.00,0.00,1
818435,MARUTI,1,"2025-07-17 10:04:00",12585.00,12585.00,12583.00,12585.00,289.00,0.00,1
818436,MARUTI,1,"2025-07-17 10:05:00",12584.00,12588.00,12582.00,12586.00,449.00,0.00,1
818437,MARUTI,1,"2025-07-17 10:06:00",12585.00,12597.00,12584.00,12596.00,1304.00,0.00,1
818438,MARUTI,1,"2025-07-17 10:07:00",12596.00,12596.00,12584.00,12586.00,485.00,0.00,1
818439,MARUTI,1,"2025-07-17 10:08:00",12586.00,12590.00,12585.00,12586.00,128.00,0.00,1
818440,MARUTI,1,"2025-07-17 10:09:00",12587.00,12587.00,12578.00,12578.00,316.00,0.00,1
818441,MARUTI,1,"2025-07-17 10:10:00",12578.00,12581.00,12578.00,12581.00,378.00,0.00,1
818442,MARUTI,1,"2025-07-17 10:11:00",12581.00,12589.00,12580.00,12585.00,382.00,0.00,1
818443,MARUTI,1,"2025-07-17 10:12:00",12588.00,12589.00,12585.00,12588.00,100.00,0.00,1
818444,MARUTI,1,"2025-07-17 10:13:00",12585.00,12591.00,12585.00,12588.00,321.00,0.00,1
818445,MARUTI,1,"2025-07-17 10:14:00",12588.00,12588.00,12580.00,12580.00,114.00,0.00,1
818446,MARUTI,1,"2025-07-17 10:15:00",12582.00,12590.00,12581.00,12585.00,616.00,0.00,1
818447,MARUTI,1,"2025-07-17 10:16:00",12585.00,12596.00,12584.00,12594.00,966.00,0.00,1
818448,MARUTI,1,"2025-07-17 10:17:00",12590.00,12590.00,12582.00,12582.00,293.00,0.00,1
818449,MARUTI,1,"2025-07-17 10:18:00",12582.00,12585.00,12567.00,12568.00,190.00,0.00,1
818450,MARUTI,1,"2025-07-17 10:19:00",12568.00,12572.00,12566.00,12572.00,269.00,0.00,1
818451,MARUTI,1,"2025-07-17 10:20:00",12572.00,12573.00,12570.00,12573.00,101.00,0.00,1
818452,MARUTI,1,"2025-07-17 10:21:00",12573.00,12575.00,12572.00,12573.00,115.00,0.00,1
818453,MARUTI,1,"2025-07-17 10:22:00",12573.00,12573.00,12566.00,12569.00,336.00,0.00,1
818454,MARUTI,1,"2025-07-17 10:23:00",12567.00,12569.00,12567.00,12568.00,73.00,0.00,1
818455,MARUTI,1,"2025-07-17 10:24:00",12568.00,12570.00,12567.00,12567.00,144.00,0.00,1
818456,MARUTI,1,"2025-07-17 10:25:00",12567.00,12573.00,12567.00,12572.00,332.00,0.00,1
818457,MARUTI,1,"2025-07-17 10:26:00",12573.00,12582.00,12573.00,12581.00,388.00,0.00,1
818458,MARUTI,1,"2025-07-17 10:27:00",12586.00,12586.00,12581.00,12581.00,197.00,0.00,1
818459,MARUTI,1,"2025-07-17 10:28:00",12581.00,12585.00,12576.00,12584.00,582.00,0.00,1
818460,MARUTI,1,"2025-07-17 10:29:00",12584.00,12584.00,12578.00,12578.00,53.00,0.00,1
818461,MARUTI,1,"2025-07-17 10:30:00",12581.00,12581.00,12577.00,12577.00,82.00,0.00,1
818462,MARUTI,1,"2025-07-17 10:31:00",12577.00,12581.00,12576.00,12580.00,91.00,0.00,1
818463,MARUTI,1,"2025-07-17 10:32:00",12575.00,12580.00,12571.00,12571.00,86.00,0.00,1
818464,MARUTI,1,"2025-07-17 10:33:00",12573.00,12578.00,12570.00,12578.00,231.00,0.00,1
818465,MARUTI,1,"2025-07-17 10:34:00",12578.00,12578.00,12571.00,12571.00,139.00,0.00,1
818466,MARUTI,1,"2025-07-17 10:35:00",12571.00,12571.00,12558.00,12561.00,466.00,0.00,1
818467,MARUTI,1,"2025-07-17 10:36:00",12561.00,12568.00,12558.00,12562.00,376.00,0.00,1
818468,MARUTI,1,"2025-07-17 10:37:00",12562.00,12568.00,12560.00,12568.00,79.00,0.00,1
818469,MARUTI,1,"2025-07-17 10:38:00",12568.00,12568.00,12564.00,12568.00,8452.00,0.00,1
818470,MARUTI,1,"2025-07-17 10:39:00",12568.00,12570.00,12561.00,12567.00,964.00,0.00,1
818471,MARUTI,1,"2025-07-17 10:40:00",12567.00,12567.00,12562.00,12563.00,340.00,0.00,1
818472,MARUTI,1,"2025-07-17 10:41:00",12563.00,12566.00,12563.00,12566.00,74.00,0.00,1
818473,MARUTI,1,"2025-07-17 10:42:00",12563.00,12566.00,12558.00,12558.00,1196.00,0.00,1
818474,MARUTI,1,"2025-07-17 10:43:00",12558.00,12564.00,12547.00,12564.00,1261.00,0.00,1
818475,MARUTI,1,"2025-07-17 10:44:00",12564.00,12566.00,12557.00,12560.00,103.00,0.00,1
818476,MARUTI,1,"2025-07-17 10:45:00",12560.00,12561.00,12550.00,12561.00,816.00,0.00,1
818477,MARUTI,1,"2025-07-17 10:46:00",12561.00,12567.00,12560.00,12560.00,499.00,0.00,1
818478,MARUTI,1,"2025-07-17 10:47:00",12560.00,12568.00,12558.00,12568.00,2022.00,0.00,1
818479,MARUTI,1,"2025-07-17 10:48:00",12565.00,12569.00,12563.00,12569.00,1652.00,0.00,1
818480,MARUTI,1,"2025-07-17 10:49:00",12569.00,12570.00,12566.00,12566.00,51.00,0.00,1
818481,MARUTI,1,"2025-07-17 10:50:00",12566.00,12568.00,12561.00,12561.00,126.00,0.00,1
818482,MARUTI,1,"2025-07-17 10:51:00",12563.00,12563.00,12552.00,12553.00,154.00,0.00,1
818483,MARUTI,1,"2025-07-17 10:52:00",12553.00,12553.00,12551.00,12553.00,155.00,0.00,1
818484,MARUTI,1,"2025-07-17 10:53:00",12553.00,12560.00,12552.00,12559.00,289.00,0.00,1
818485,MARUTI,1,"2025-07-17 10:54:00",12560.00,12560.00,12559.00,12560.00,17.00,0.00,1
818486,MARUTI,1,"2025-07-17 10:55:00",12560.00,12560.00,12556.00,12558.00,209.00,0.00,1
818487,MARUTI,1,"2025-07-17 10:56:00",12558.00,12558.00,12554.00,12557.00,169.00,0.00,1
818488,MARUTI,1,"2025-07-17 10:57:00",12557.00,12559.00,12554.00,12558.00,171.00,0.00,1
818489,MARUTI,1,"2025-07-17 10:58:00",12558.00,12558.00,12554.00,12558.00,98.00,0.00,1
818490,MARUTI,1,"2025-07-17 10:59:00",12558.00,12558.00,12554.00,12554.00,86.00,0.00,1
818491,MARUTI,1,"2025-07-17 11:00:00",12554.00,12560.00,12554.00,12558.00,202.00,0.00,1
818492,MARUTI,1,"2025-07-17 11:01:00",12558.00,12560.00,12557.00,12560.00,194.00,0.00,1
818493,MARUTI,1,"2025-07-17 11:02:00",12560.00,12560.00,12556.00,12560.00,146.00,0.00,1
818494,MARUTI,1,"2025-07-17 11:03:00",12557.00,12560.00,12556.00,12560.00,137.00,0.00,1
818495,MARUTI,1,"2025-07-17 11:04:00",12560.00,12560.00,12557.00,12560.00,106.00,0.00,1
818496,MARUTI,1,"2025-07-17 11:05:00",12560.00,12560.00,12557.00,12560.00,123.00,0.00,1
818497,MARUTI,1,"2025-07-17 11:06:00",12560.00,12562.00,12560.00,12562.00,199.00,0.00,1
818498,MARUTI,1,"2025-07-17 11:07:00",12562.00,12570.00,12560.00,12567.00,234.00,0.00,1
818499,MARUTI,1,"2025-07-17 11:08:00",12566.00,12569.00,12566.00,12568.00,175.00,0.00,1
818500,MARUTI,1,"2025-07-17 11:09:00",12568.00,12572.00,12566.00,12568.00,88.00,0.00,1
818501,MARUTI,1,"2025-07-17 11:10:00",12568.00,12573.00,12568.00,12570.00,160.00,0.00,1
818502,MARUTI,1,"2025-07-17 11:11:00",12568.00,12591.00,12568.00,12590.00,1198.00,0.00,1
818503,MARUTI,1,"2025-07-17 11:12:00",12591.00,12600.00,12590.00,12600.00,1677.00,0.00,1
818504,MARUTI,1,"2025-07-17 11:13:00",12600.00,12600.00,12581.00,12583.00,414.00,0.00,1
818505,MARUTI,1,"2025-07-17 11:14:00",12585.00,12586.00,12574.00,12579.00,270.00,0.00,1
818506,MARUTI,1,"2025-07-17 11:15:00",12573.00,12573.00,12562.00,12565.00,572.00,0.00,1
818507,MARUTI,1,"2025-07-17 11:16:00",12565.00,12565.00,12558.00,12561.00,261.00,0.00,1
818508,MARUTI,1,"2025-07-17 11:17:00",12561.00,12561.00,12558.00,12559.00,93.00,0.00,1
818509,MARUTI,1,"2025-07-17 11:18:00",12559.00,12560.00,12558.00,12559.00,146.00,0.00,1
818510,MARUTI,1,"2025-07-17 11:19:00",12559.00,12560.00,12559.00,12559.00,202.00,0.00,1
818511,MARUTI,1,"2025-07-17 11:20:00",12559.00,12561.00,12559.00,12560.00,106.00,0.00,1
818512,MARUTI,1,"2025-07-17 11:21:00",12561.00,12564.00,12559.00,12561.00,137.00,0.00,1
818513,MARUTI,1,"2025-07-17 11:22:00",12561.00,12567.00,12561.00,12564.00,298.00,0.00,1
818514,MARUTI,1,"2025-07-17 11:23:00",12564.00,12564.00,12561.00,12564.00,145.00,0.00,1
818515,MARUTI,1,"2025-07-17 11:24:00",12564.00,12565.00,12561.00,12561.00,147.00,0.00,1
818516,MARUTI,1,"2025-07-17 11:25:00",12561.00,12565.00,12561.00,12563.00,245.00,0.00,1
