symbol,window,period,mult,vol_baseline,sharpe,drawdown,trades,win_rate
AXISBANK,Jan-Feb,60,2.6,0.8980771929824575,0.004171089,0.48414331040460196,2,50
AXISBANK,Feb-Mar,60,2.6,0.9378385964912288,0.012095878998987035,0.49177387370330494,2,50
AXISBANK,Mar-Apr,60,2.6,1.2468296296296355,0.006975992,0.9120971324218907,6,50
AXISBANK,Jan-Jun,60,2.8,1.0126983606557425,0.003840398,1.551948407932188,20,60
AXISBANK,Jan-Feb,60,2.8,0.8980771929824575,0.004171089,0.48414331040460196,2,50
AXISBANK,Feb-Mar,60,2.8,0.9378385964912288,0.012095878998987035,0.49177387370330494,2,50
AXISBANK,Mar-Apr,60,2.8,1.2468296296296355,0.006779198,0.9120971324218907,5,40
AXISBANK,Jan-Jun,60,3,1.0126983606557425,0.003798752,1.551948407932188,18,61.111111111111114
AXISBANK,Jan-Feb,60,3,0.8980771929824575,0.004156744,0.4851394900556439,1,100
AXISBANK,Feb-Mar,60,3,0.9378385964912288,0.012095878998987035,0.49177387370330494,2,50
AXISBANK,Mar-Apr,60,3,1.2468296296296355,0.006779198,0.9120971324218907,5,40
AXISBANK,Jan-Jun,80,1.4,1.0126983606557425,0.00366362,1.5753721636074685,127,41.732283464566926
AXISBANK,Jan-Feb,80,1.4,0.8980771929824575,0.002369486,0.4669473998953516,16,50
AXISBANK,Feb-Mar,80,1.4,0.9378385964912288,0.012309020278375323,0.5234480835126413,22,45.45454545454545
AXISBANK,Mar-Apr,80,1.4,1.2468296296296355,0.006779584,0.9758744881345859,18,33.33333333333333
AXISBANK,Jan-Jun,80,1.6,1.0126983606557425,0.003277812,1.6057732082072707,87,47.12643678160919
AXISBANK,Jan-Feb,80,1.6,0.8980771929824575,0.003372622,0.4667659644421012,12,50
AXISBANK,Feb-Mar,80,1.6,0.9378385964912288,0.01125371,0.535515914,11,45.45454545454545
AXISBANK,Mar-Apr,80,1.6,1.2468296296296355,0.006720132,0.9730103123303927,13,46.15384615384615
AXISBANK,Jan-Jun,80,1.8,1.0126983606557425,0.003683006,1.551948407932188,59,49.152542372881356
AXISBANK,Jan-Feb,80,1.8,0.8980771929824575,0.003886449,0.46662649462408784,9,55.55555555555556
AXISBANK,Feb-Mar,80,1.8,0.9378385964912288,0.011490225820200336,0.535515914,9,44.44444444444444
AXISBANK,Mar-Apr,80,1.8,1.2468296296296355,0.007177414,0.9656594151792944,10,50
AXISBANK,Jan-Jun,80,2,1.0126983606557425,0.003950827,1.551948407932188,47,48.93617021276596
AXISBANK,Jan-Feb,80,2,0.8980771929824575,0.004721136,0.4666148759013621,7,57.14285714285714
AXISBANK,Feb-Mar,80,2,0.9378385964912288,0.011987477588676475,0.5355345880618131,6,33.33333333333333
AXISBANK,Mar-Apr,80,2,1.2468296296296355,0.006790681,0.9660786974219776,9,55.55555555555556
AXISBANK,Jan-Jun,80,2.2,1.0126983606557425,0.004107049,1.551948407932188,37,54.054054054054056
AXISBANK,Jan-Feb,80,2.2,0.8980771929824575,0.00459128,0.4666567060112591,6,66.66666666666666
AXISBANK,Feb-Mar,80,2.2,0.9378385964912288,0.012696563540748638,0.4847210736596654,5,40
AXISBANK,Mar-Apr,80,2.2,1.2468296296296355,0.007136357,0.9119305985284721,7,57.14285714285714
AXISBANK,Jan-Jun,80,2.4,1.0126983606557425,0.004032751,1.551948407932188,32,53.125
AXISBANK,Jan-Feb,80,2.4,0.8980771929824575,0.004569828,0.4666636784253997,5,60
AXISBANK,Feb-Mar,80,2.4,0.9378385964912288,0.012696563540748638,0.4847210736596654,5,40
AXISBANK,Mar-Apr,80,2.4,1.2468296296296355,0.007136357,0.9119305985284721,7,57.14285714285714
AXISBANK,Jan-Jun,80,2.6,1.0126983606557425,0.003908114,1.551948407932188,23,60.86956521739131
AXISBANK,Jan-Feb,80,2.6,0.8980771929824575,0.004171089,0.48414331040460196,2,50
AXISBANK,Feb-Mar,80,2.6,0.9378385964912288,0.012095878998987035,0.49177387370330494,2,50
AXISBANK,Mar-Apr,80,2.6,1.2468296296296355,0.007136357,0.9119305985284721,7,57.14285714285714
AXISBANK,Jan-Jun,80,2.8,1.0126983606557425,0.00389281,1.551948407932188,21,61.904761904761905
AXISBANK,Jan-Feb,80,2.8,0.8980771929824575,0.004171089,0.48414331040460196,2,50
AXISBANK,Feb-Mar,80,2.8,0.9378385964912288,0.012095878998987035,0.49177387370330494,2,50
AXISBANK,Mar-Apr,80,2.8,1.2468296296296355,0.006975992,0.9120971324218907,6,50
AXISBANK,Jan-Jun,80,3,1.0126983606557425,0.003840398,1.551948407932188,20,60
AXISBANK,Jan-Feb,80,3,0.8980771929824575,0.004171089,0.48414331040460196,2,50
AXISBANK,Feb-Mar,80,3,0.9378385964912288,0.012095878998987035,0.49177387370330494,2,50
AXISBANK,Mar-Apr,80,3,1.2468296296296355,0.006779198,0.9120971324218907,5,40
AXISBANK,Jan-Jun,120,1.4,1.0126983606557425,0.003467159,1.5681075045857034,142,41.54929577464789
AXISBANK,Jan-Feb,120,1.4,0.8980771929824575,0.00207491,0.4754760991024023,21,42.857142857142854
AXISBANK,Feb-Mar,120,1.4,0.9378385964912288,0.012177852580916486,0.5269291683683269,25,44
AXISBANK,Mar-Apr,120,1.4,1.2468296296296355,0.006781087,0.9758744881345859,20,35
AXISBANK,Jan-Jun,120,1.6,1.0126983606557425,0.003337037,1.5778640525090755,96,42.70833333333333
AXISBANK,Jan-Feb,120,1.6,0.8980771929824575,0.002642179,0.46696136231118823,13,38.46153846153847
AXISBANK,Feb-Mar,120,1.6,0.9378385964912288,0.011887112,0.5274324647382334,15,53.333333333333336
AXISBANK,Mar-Apr,120,1.6,1.2468296296296355,0.006531186,0.9761586331805066,17,35.294117647058826
AXISBANK,Jan-Jun,120,1.8,1.0126983606557425,0.003424689,1.607766719328596,68,47.05882352941176
AXISBANK,Jan-Feb,120,1.8,0.8980771929824575,0.003886449,0.46662649462408784,9,55.55555555555556
AXISBANK,Feb-Mar,120,1.8,0.9378385964912288,0.011163065955881598,0.535515914,10,40
AXISBANK,Mar-Apr,120,1.8,1.2468296296296355,0.007115396,0.9725640279538216,11,54.54545454545454
AXISBANK,Jan-Jun,120,2,1.0126983606557425,0.003871852,1.6067699637679425,50,46
AXISBANK,Jan-Feb,120,2,0.8980771929824575,0.004721136,0.4666148759013621,7,57.14285714285714
AXISBANK,Feb-Mar,120,2,0.9378385964912288,0.011662785,0.5355345880618131,7,28.57142857142857
AXISBANK,Mar-Apr,120,2,1.2468296296296355,0.007177414,0.9656594151792944,10,50
AXISBANK,Jan-Jun,120,2.2,1.0126983606557425,0.004033883,1.551948407932188,40,52.5
AXISBANK,Jan-Feb,120,2.2,0.8980771929824575,0.004721136,0.4666148759013621,7,57.14285714285714
AXISBANK,Feb-Mar,120,2.2,0.9378385964912288,0.012696563540748638,0.4847210736596654,5,40
AXISBANK,Mar-Apr,120,2.2,1.2468296296296355,0.006790681,0.9660786974219776,9,55.55555555555556
AXISBANK,Jan-Jun,120,2.4,1.0126983606557425,0.003905844,1.551948407932188,33,54.54545454545454
AXISBANK,Jan-Feb,120,2.4,0.8980771929824575,0.004569828,0.4666636784253997,5,60
AXISBANK,Feb-Mar,120,2.4,0.9378385964912288,0.012696563540748638,0.4847210736596654,5,40
AXISBANK,Mar-Apr,120,2.4,1.2468296296296355,0.006670406,0.9662121817742148,8,62.5
AXISBANK,Jan-Jun,120,2.6,1.0126983606557425,0.003914376,1.551948407932188,25,56.00000000000001
AXISBANK,Jan-Feb,120,2.6,0.8980771929824575,0.004171089,0.48414331040460196,2,50
AXISBANK,Feb-Mar,120,2.6,0.9378385964912288,0.012147969449670276,0.5051461137624988,3,33.33333333333333
AXISBANK,Mar-Apr,120,2.6,1.2468296296296355,0.007136357,0.9119305985284721,7,57.14285714285714
AXISBANK,Jan-Jun,120,2.8,1.0126983606557425,0.003908114,1.551948407932188,23,60.86956521739131
AXISBANK,Jan-Feb,120,2.8,0.8980771929824575,0.004171089,0.48414331040460196,2,50
AXISBANK,Feb-Mar,120,2.8,0.9378385964912288,0.012095878998987035,0.49177387370330494,2,50
AXISBANK,Mar-Apr,120,2.8,1.2468296296296355,0.007136357,0.9119305985284721,7,57.14285714285714
AXISBANK,Jan-Jun,120,3,1.0126983606557425,0.003883641,1.551948407932188,21,61.904761904761905
AXISBANK,Jan-Feb,120,3,0.8980771929824575,0.004171089,0.48414331040460196,2,50
AXISBANK,Feb-Mar,120,3,0.9378385964912288,0.012095878998987035,0.49177387370330494,2,50
AXISBANK,Mar-Apr,120,3,1.2468296296296355,0.006939383,0.9119305985284721,6,50
AXISBANK,Jan-Jun,160,1.4,1.0126983606557425,0.003639806,1.5710981736980656,145,44.13793103448276
AXISBANK,Jan-Feb,160,1.4,0.8980771929824575,0.002514961,0.47537658894876544,22,50
AXISBANK,Feb-Mar,160,1.4,0.9378385964912288,0.012352071393797528,0.5269291683683269,27,48.148148148148145
AXISBANK,Mar-Apr,160,1.4,1.2468296296296355,0.007682562,0.9495309041249795,19,36.84210526315789
AXISBANK,Jan-Jun,160,1.6,1.0126983606557425,0.003247321,1.5848413414336333,102,41.17647058823529
AXISBANK,Jan-Feb,160,1.6,0.8980771929824575,0.002484214,0.4670125649805406,14,42.857142857142854
AXISBANK,Feb-Mar,160,1.6,0.9378385964912288,0.011755841,0.5274324647382334,16,50
AXISBANK,Mar-Apr,160,1.6,1.2468296296296355,0.006531186,0.9761586331805066,17,35.294117647058826
AXISBANK,Jan-Jun,160,1.8,1.0126983606557425,0.003347926,1.5843429636533337,73,43.83561643835616
AXISBANK,Jan-Feb,160,1.8,0.8980771929824575,0.003338501,0.46680782164653484,10,50
AXISBANK,Feb-Mar,160,1.8,0.9378385964912288,0.011163065955881598,0.535515914,10,40
AXISBANK,Mar-Apr,160,1.8,1.2468296296296355,0.006808376,0.9758407869874703,14,42.857142857142854
AXISBANK,Jan-Jun,160,2,1.0126983606557425,0.003756102,1.6067699637679425,52,44.230769230769226
AXISBANK,Jan-Feb,160,2,0.8980771929824575,0.004721136,0.4666148759013621,7,57.14285714285714
AXISBANK,Feb-Mar,160,2,0.9378385964912288,0.011711840934321888,0.535515914,8,37.5
AXISBANK,Mar-Apr,160,2,1.2468296296296355,0.007177414,0.9656594151792944,10,50
AXISBANK,Jan-Jun,160,2.2,1.0126983606557425,0.003791509,1.6067699637679425,44,47.72727272727273
AXISBANK,Jan-Feb,160,2.2,0.8980771929824575,0.004721136,0.4666148759013621,7,57.14285714285714
AXISBANK,Feb-Mar,160,2.2,0.9378385964912288,0.011987477588676475,0.5355345880618131,6,33.33333333333333
AXISBANK,Mar-Apr,160,2.2,1.2468296296296355,0.006790681,0.9660786974219776,9,55.55555555555556
AXISBANK,Jan-Jun,160,2.4,1.0126983606557425,0.003964277,1.551948407932188,35,51.42857142857142
AXISBANK,Jan-Feb,160,2.4,0.8980771929824575,0.004728313,0.4666125522262484,6,50
AXISBANK,Feb-Mar,160,2.4,0.9378385964912288,0.012696563540748638,0.4847210736596654,5,40
AXISBANK,Mar-Apr,160,2.4,1.2468296296296355,0.006790681,0.9660786974219776,9,55.55555555555556
AXISBANK,Jan-Jun,160,2.6,1.0126983606557425,0.003828811,1.551948407932188,27,55.55555555555556
AXISBANK,Jan-Feb,160,2.6,0.8980771929824575,0.004425511,0.46671016651143227,3,33.33333333333333
AXISBANK,Feb-Mar,160,2.6,0.9378385964912288,0.012147969449670276,0.5051461137624988,3,33.33333333333333
AXISBANK,Mar-Apr,160,2.6,1.2468296296296355,0.006670406,0.9662121817742148,8,62.5
AXISBANK,Jan-Jun,160,2.8,1.0126983606557425,0.003957427,1.551948407932188,24,58.333333333333336
AXISBANK,Jan-Feb,160,2.8,0.8980771929824575,0.004171089,0.48414331040460196,2,50
AXISBANK,Feb-Mar,160,2.8,0.9378385964912288,0.012398009507491292,0.49167098393974773,2,50
AXISBANK,Mar-Apr,160,2.8,1.2468296296296355,0.007136357,0.9119305985284721,7,57.14285714285714
AXISBANK,Jan-Jun,160,3,1.0126983606557425,0.003855696,1.551948407932188,22,59.09090909090909
AXISBANK,Jan-Feb,160,3,0.8980771929824575,0.004171089,0.48414331040460196,2,50
AXISBANK,Feb-Mar,160,3,0.9378385964912288,0.012095878998987035,0.49177387370330494,2,50
AXISBANK,Mar-Apr,160,3,1.2468296296296355,0.006939383,0.9119305985284721,6,50
AXISBANK,Jan-Jun,180,1.4,1.0126983606557425,0.003792877,1.5710981736980656,149,45.63758389261745
AXISBANK,Jan-Feb,180,1.4,0.8980771929824575,0.002514961,0.47537658894876544,22,50
AXISBANK,Feb-Mar,180,1.4,0.9378385964912288,0.012646994,0.5269291683683269,27,51.85185185185185
AXISBANK,Mar-Apr,180,1.4,1.2468296296296355,0.007722159,0.9494887747355062,21,38.095238095238095
AXISBANK,Jan-Jun,180,1.6,1.0126983606557425,0.003233076,1.5848413414336333,106,41.509433962264154
AXISBANK,Jan-Feb,180,1.6,0.8980771929824575,0.002455425,0.4690062152045843,15,46.666666666666664
AXISBANK,Feb-Mar,180,1.6,0.9378385964912288,0.011853172,0.5314168459638254,18,50
AXISBANK,Mar-Apr,180,1.6,1.2468296296296355,0.006631571,0.9760478450955778,18,33.33333333333333
AXISBANK,Jan-Jun,180,1.8,1.0126983606557425,0.003353874,1.5843429636533337,72,44.44444444444444
AXISBANK,Jan-Feb,180,1.8,0.8980771929824575,0.00337518,0.46679619389229665,9,55.55555555555556
AXISBANK,Feb-Mar,180,1.8,0.9378385964912288,0.011163065955881598,0.535515914,10,40
AXISBANK,Mar-Apr,180,1.8,1.2468296296296355,0.006808376,0.9758407869874703,14,42.857142857142854
AXISBANK,Jan-Jun,180,2,1.0126983606557425,0.003749145,1.6067699637679425,53,43.39622641509434
AXISBANK,Jan-Feb,180,2,0.8980771929824575,0.004721136,0.4666148759013621,7,57.14285714285714
AXISBANK,Feb-Mar,180,2,0.9378385964912288,0.011711840934321888,0.535515914,8,37.5
